Time,"X, m","Y, m","Z, m","RMS, m",PDOP,TOffset,NumSat
3152.7,"2839327,4279","2284461,5227","5217456,7559","0,100000001490116","18,247","129824,304",5
3152.8,"2839325,4069","2284460,3220","5217454,1885","0,100000001490116","18,248","129819,367",5
3152.9,"2839320,2922","2284462,8384","5217455,8466","0,100000001490116","18,248","129820,044",5
3153.0,"2839313,9478","2284467,1738","5217457,8852","0,100000001490116","18,248","129822,718",5
3153.1,"2839306,8995","2284470,3101","5217461,4193","0,100000001490116","18,248","129825,794",5
3153.2,"2839305,5246","2284466,5838","5217458,3353","0,100000001490116","18,249","129818,621",5
3153.3,"2839298,8819","2284471,9271","5217464,4446","0,100000001490116","18,249","129824,062",5
3153.4,"2839296,0242","2284473,4746","5217464,4102","0,100000001490116","18,249","129822,171",5
3153.5,"2839294,1422","2284470,7513","5217463,5483","0,100000001490116","18,249","129816,962",5
3153.6,"2839287,2372","2284477,8004","5217469,9490","0,100000001490116","18,250","129824,085",5
3153.7,"2839285,0215","2284473,6329","5217466,6439","0,100000001490116","18,250","129816,719",5
3153.8,"2839277,8579","2284478,2265","5217471,9368","0,100000001490116","18,250","129821,800",5
3153.9,"2839275,8171","2284478,9610","5217472,8511","0,100000001490116","18,250","129819,982",5
3154.0,"2839270,0311","2284480,4434","5217473,8131","0,100000001490116","18,251","129819,867",5
3154.1,"2839259,9521","2284492,3594","5217482,4147","0,100000001490116","18,251","129832,562",5
3154.2,"2839250,6817","2284501,9328","5217490,0231","0,100000001490116","18,251","129842,881",5
3154.3,"2839249,4879","2284496,3397","5217483,9863","0,100000001490116","18,251","129832,374",5
3154.4,"2839243,8711","2284498,5910","5217487,1955","0,100000001490116","18,252","129834,119",5
3154.5,"2839239,6467","2284500,8079","5217488,2275","0,100000001490116","18,252","129834,066",5
3154.6,"2839235,3364","2284500,8800","5217488,0899","0,100000001490116","18,252","129832,119",5
3154.7,"2839229,1084","2284506,9571","5217493,3890","0,100000001490116","18,252","129837,949",5
3154.8,"2839224,5575","2284510,6246","5217496,6020","0,100000001490116","18,252","129840,467",5
3154.9,"2839222,1507","2284510,0480","5217496,4975","0,100000001490116","18,253","129837,237",5
3155.0,"2839214,7496","2284512,4697","5217496,3642","0,100000001490116","18,253","129837,609",5
3155.1,"2839210,7716","2284512,4050","5217496,2335","0,100000001490116","18,253","129835,139",5
3155.2,"2839209,4445","2284509,3371","5217492,6190","0,100000001490116","18,253","129827,928",5
3155.3,"2839201,2909","2284517,8932","5217498,9308","0,100000001490116","18,254","129836,314",5
3155.4,"2839194,3500","2284525,0016","5217504,8218","0,100000001490116","18,254","129843,554",5
3155.5,"2839189,3540","2284529,4705","5217508,3223","0,100000001490116","18,254","129846,710",5
3155.6,"2839183,7832","2284530,4755","5217508,3081","0,100000001490116","18,254","129845,878",5
3155.7,"2839182,8432","2284526,9250","5217505,0395","0,100000001490116","18,255","129838,225",5
3155.8,"2839175,8443","2284533,0910","5217509,8716","0,100000001490116","18,255","129843,985",5
3155.9,"2839170,3392","2284534,0426","5217511,4725","0,100000001490116","18,255","129843,794",5
3156.0,"2839162,7138","2284539,0634","5217515,4403","0,100000001490116","18,255","129848,376",5
3156.1,"2839158,3113","2284539,1866","5217516,4769","0,100000001490116","18,256","129847,232",5
3156.2,"2839151,8726","2284545,7849","5217519,8491","0,100000001490116","18,256","129852,006",5
3156.3,"2839143,8501","2284550,5808","5217525,2483","0,100000001490116","18,256","129857,552",5
3156.4,"2839140,4711","2284551,5806","5217524,9459","0,100000001490116","18,256","129855,701",5
3156.5,"2839134,1371","2284556,1163","5217527,5013","0,100000001490116","18,256","129858,627",5
3156.6,"2839132,5246","2284554,3545","5217525,7774","0,100000001490116","18,257","129853,107",5
3156.7,"2839132,9607","2284548,1625","5217520,1903","0,100000001490116","18,257","129842,249",5
3156.8,"2839127,6938","2284552,0491","5217522,4296","0,100000001490116","18,257","129844,184",5
3156.9,"2839120,8008","2284555,5617","5217526,9505","0,100000001490116","18,257","129848,175",5
3157.0,"2839120,6744","2284553,0051","5217524,7031","0,100000001490116","18,258","129842,072",5
3157.1,"2839114,5722","2284557,8484","5217528,1936","0,100000001490116","18,258","129845,713",5
3157.2,"2839109,8472","2284560,0046","5217529,2568","0,100000001490116","18,258","129845,743",5
3157.3,"2839103,4424","2284563,6372","5217532,2643","0,100000001490116","18,258","129848,395",5
3157.4,"2839100,4655","2284562,3553","5217531,3312","0,100000001490116","18,259","129844,213",5
3157.5,"2839097,2290","2284562,5500","5217532,0986","0,100000001490116","18,259","129841,867",5
3157.6,"2839087,9520","2284571,5631","5217539,8490","0,100000001490116","18,259","129852,141",5
3157.7,"2839084,1498","2284570,8480","5217538,4227","0,100000001490116","18,259","129848,718",5
3157.8,"2839079,7175","2284571,2490","5217537,5879","0,100000001490116","18,260","129846,226",5
3157.9,"2839072,1960","2284578,3092","5217543,9219","0,100000001490116","18,260","129853,639",5
3158.0,"2839073,6945","2284571,3489","5217537,5077","0,100000001490116","18,260","129841,211",5
3158.1,"2839068,1925","2284573,6970","5217538,7956","0,100000001490116","18,260","129841,930",5
3158.2,"2839062,7073","2284577,9175","5217539,3964","0,100000001490116","18,261","129843,298",5
3158.3,"2839057,8511","2284579,0530","5217540,6052","0,100000001490116","18,261","129842,811",5
3158.4,"2839051,9121","2284581,8017","5217542,8349","0,100000001490116","18,261","129844,583",5
3158.5,"2839048,5579","2284583,3249","5217543,7358","0,100000001490116","18,261","129843,590",5
3158.6,"2839041,7605","2284590,4672","5217549,8103","0,100000001490116","18,262","129850,337",5
3158.7,"2839034,7848","2284595,3338","5217553,8100","0,100000001490116","18,262","129854,898",5
3158.8,"2839029,8146","2284596,5626","5217555,2749","0,100000001490116","18,262","129854,754",5
3158.9,"2839023,9165","2284599,3293","5217557,3454","0,100000001490116","18,262","129856,182",5
3159.0,"2839021,3378","2284598,6118","5217556,0037","0,100000001490116","18,262","129852,683",5
3159.1,"2839015,1578","2284600,4189","5217559,7517","0,100000001490116","18,263","129854,643",5
3159.2,"2839011,2686","2284603,7032","5217560,9104","0,100000001490116","18,263","129855,110",5
3159.3,"2839005,7050","2284607,6353","5217562,5852","0,100000001490116","18,263","129857,305",5
3159.4,"2839000,8749","2284610,4649","5217565,9662","0,100000001490116","18,263","129858,850",5
3159.5,"2838996,8646","2284613,8166","5217569,2006","0,100000001490116","18,264","129860,968",5
3159.6,"2838994,1530","2284612,7013","5217566,8160","0,100000001490116","18,264","129856,226",5
3159.7,"2838992,0241","2284609,7923","5217562,3610","0,100000001490116","18,264","129849,260",5
3159.8,"2838985,8422","2284612,0801","5217563,4163","0,100000001490116","18,264","129849,890",5
3159.9,"2838978,9274","2284617,4706","5217566,6135","0,100000001490116","18,265","129854,165",5
3160.0,"2838976,3098","2284612,4643","5217564,1310","0,100000001490116","18,265","129846,685",5
3160.1,"2838968,7255","2284617,2724","5217568,8405","0,100000001490116","18,265","129851,705",5
3160.2,"2838964,1000","2284620,5115","5217571,4859","0,100000001490116","18,265","129853,608",5
3160.3,"2838961,8815","2284617,4594","5217570,6207","0,100000001490116","18,266","129848,504",5
3160.4,"2838958,1721","2284616,9916","5217570,4956","0,100000001490116","18,266","129845,723",5
3160.5,"2838954,0797","2284619,7038","5217572,4335","0,100000001490116","18,266","129846,620",5
3160.6,"2838944,9588","2284627,5139","5217578,9970","0,100000001490116","18,266","129855,334",5
3160.7,"2838940,1581","2284631,2924","5217580,1532","0,100000001490116","18,267","129856,584",5
3160.8,"2838937,3988","2284631,8748","5217579,0513","0,100000001490116","18,267","129853,592",5
3160.9,"2838935,7733","2284629,1816","5217575,8156","0,100000001490116","18,267","129847,476",5
3161.0,"2838928,6201","2284635,6976","5217582,1319","0,100000001490116","18,267","129854,212",5
3161.1,"2838926,9547","2284633,1897","5217580,3917","0,100000001490116","18,268","129848,302",5
3161.2,"2838920,3709","2284639,0494","5217583,8580","0,100000001490116","18,268","129852,541",5
3161.3,"2838914,9139","2284640,5963","5217585,2519","0,100000001490116","18,268","129853,154",5
3161.4,"2838908,8589","2284645,6746","5217588,3758","0,100000001490116","18,268","129856,915",5
3161.5,"2838900,6553","2284649,9271","5217591,8479","0,100000001490116","18,268","129861,410",5
3161.6,"2838894,0757","2284656,6370","5217597,6854","0,100000001490116","18,269","129868,083",5
3161.7,"2838891,4252","2284654,7775","5217594,8944","0,100000001490116","18,269","129862,521",5
3161.8,"2838887,6859","2284655,4457","5217594,7784","0,100000001490116","18,269","129860,533",5
3161.9,"2838885,1588","2284652,8203","5217593,5249","0,100000001490116","18,269","129855,855",5
3162.0,"2838882,5047","2284652,3833","5217592,3486","0,100000001490116","18,270","129852,466",5
3162.1,"2838871,4452","2284663,7244","5217602,6492","0,100000001490116","18,270","129866,111",5
3162.2,"2838867,1831","2284663,3099","5217601,5560","0,100000001490116","18,270","129862,880",5
3162.3,"2838859,5532","2284668,9785","5217606,4225","0,100000001490116","18,270","129868,570",5
3162.4,"2838854,3439","2284674,4658","5217609,4985","0,100000001490116","18,271","129872,202",5
3162.5,"2838850,5977","2284675,3529","5217608,8188","0,100000001490116","18,271","129869,943",5
3162.6,"2838847,6840","2284674,0931","5217607,3169","0,100000001490116","18,271","129865,870",5
3162.7,"2838843,4834","2284675,3270","5217608,1345","0,100000001490116","18,271","129865,391",5
3162.8,"2838840,2822","2284673,7292","5217607,6005","0,100000001490116","18,272","129861,668",5
3162.9,"2838833,9003","2284679,0500","5217611,1725","0,100000001490116","18,272","129865,725",5
3163.0,"2838829,3771","2284679,5417","5217611,8680","0,100000001490116","18,272","129864,550",5
3163.1,"2838825,3762","2284677,2057","5217609,9005","0,100000001490116","18,272","129859,642",5
3163.2,"2838816,5992","2284686,5356","5217619,3257","0,100000001490116","18,273","129871,036",5
3163.3,"2838811,8048","2284690,8876","5217622,2913","0,100000001490116","18,273","129873,766",5
3163.4,"2838802,1972","2284700,4883","5217631,2991","0,100000001490116","18,273","129885,322",5
3163.5,"2838801,2885","2284697,4691","5217627,7054","0,100000001490116","18,273","129878,076",5
3163.6,"2838799,4419","2284696,2198","5217623,8826","0,100000001490116","18,273","129872,175",5
3163.7,"2838793,9682","2284697,1473","5217623,6283","0,100000001490116","18,274","129870,861",5
3163.8,"2838784,3832","2284708,2764","5217633,1502","0,100000001490116","18,274","129883,772",5
3163.9,"2838782,1292","2284706,0043","5217631,5394","0,100000001490116","18,274","129878,519",5
3164.0,"2838776,0441","2284711,4095","5217635,8395","0,100000001490116","18,274","129883,118",5
3164.1,"2838767,6305","2284717,2618","5217641,8568","0,100000001490116","18,275","129890,087",5
3164.2,"2838759,3003","2284726,6244","5217649,1932","0,100000001490116","18,275","129899,921",5
3164.3,"2838754,7318","2284729,2190","5217650,9584","0,100000001490116","18,275","129900,715",5
3164.4,"2838745,0233","2284736,1991","5217656,7664","0,100000001490116","18,275","129908,354",5
3164.5,"2838742,1940","2284735,2595","5217656,6627","0,100000001490116","18,276","129905,228",5
3164.6,"2838738,9029","2284734,4947","5217655,0321","0,100000001490116","18,276","129901,674",5
3164.7,"2838733,1942","2284738,1657","5217659,0063","0,100000001490116","18,276","129904,897",5
3164.8,"2838732,1648","2284736,3637","5217657,0188","0,100000001490116","18,276","129899,677",5
3164.9,"2838733,0291","2284729,2661","5217650,9163","0,100000001490116","18,277","129887,363",5
3165.0,"2838728,8415","2284728,5948","5217649,9469","0,100000001490116","18,277","129884,556",5
3165.1,"2838724,6519","2284729,0848","5217650,1699","0,100000001490116","18,277","129882,985",5
3165.2,"2838721,3903","2284728,7483","5217649,1184","0,100000001490116","18,277","129879,893",5
3165.3,"2838713,6016","2284736,2737","5217655,5674","0,100000001490116","18,278","129887,749",5
3165.4,"2838706,2703","2284740,9705","5217658,3030","0,100000001490116","18,278","129891,562",5
3165.5,"2838701,4131","2284742,4416","5217658,8544","0,100000001490116","18,278","129890,712",5
3165.6,"2838694,8992","2284747,2003","5217663,1543","0,100000001490116","18,278","129895,276",5
3165.7,"2838692,6092","2284746,8537","5217663,8241","0,100000001490116","18,279","129892,803",5
3165.8,"2838685,3700","2284753,6254","5217667,3757","0,100000001490116","18,279","129898,236",5
3165.9,"2838677,8863","2284758,0989","5217671,8216","0,100000001490116","18,279","129902,766",5
3166.0,"2838672,6648","2284762,5416","5217676,2650","0,100000001490116","18,279","129906,722",5
3166.1,"2838670,1432","2284761,2922","5217673,2203","0,100000001490116","18,279","129901,409",5
3166.2,"2838663,7194","2284767,7072","5217678,7168","0,100000001490116","18,280","129907,501",5
3166.3,"2838661,0871","2284765,7160","5217675,4578","0,100000001490116","18,280","129901,614",5
3166.4,"2838655,5689","2284769,7042","5217678,8511","0,100000001490116","18,280","129904,435",5
3166.5,"2838652,5511","2284768,9537","5217677,8857","0,100000001490116","18,280","129901,197",5
3166.6,"2838647,6881","2284769,1788","5217678,9887","0,100000001490116","18,281","129900,070",5
3166.7,"2838643,9420","2284769,6739","5217679,4307","0,100000001490116","18,281","129898,398",5
3166.8,"2838640,7672","2284772,5659","5217680,0235","0,100000001490116","18,281","129897,915",5
3166.9,"2838635,9564","2284775,4267","5217680,9691","0,100000001490116","18,281","129898,307",5
3167.0,"2838631,8613","2284776,4698","5217680,8139","0,100000001490116","18,282","129896,880",5
3167.1,"2838627,2424","2284779,1827","5217681,6601","0,100000001490116","18,282","129897,358",5
3167.2,"2838620,0693","2284784,1712","5217685,7866","0,100000001490116","18,282","129902,177",5
3167.3,"2838612,8983","2284786,1458","5217687,4686","0,100000001490116","18,282","129903,399",5
3167.4,"2838613,5786","2284780,7994","5217681,9240","0,100000001490116","18,283","129892,812",5
3167.5,"2838604,4164","2284790,7187","5217689,8364","0,100000001490116","18,283","129903,487",5
3167.6,"2838594,8805","2284800,7207","5217699,0270","0,100000001490116","18,283","129915,236",5
3167.7,"2838584,5288","2284812,7761","5217711,8634","0,100000001490116","18,283","129930,995",5
3167.8,"2838577,6979","2284818,0639","5217716,3139","0,100000001490116","18,284","129935,915",5
3167.9,"2838575,9491","2284812,1409","5217711,8894","0,100000001490116","18,284","129926,751",5
3168.0,"2838573,9074","2284809,9637","5217706,4108","0,100000001490116","18,284","129919,192",5
3168.1,"2838571,3196","2284807,1427","5217704,3454","0,100000001490116","18,284","129913,454",5
3168.2,"2838564,6365","2284813,9910","5217709,7885","0,100000001490116","18,285","129919,892",5
3168.3,"2838561,5052","2284813,6943","5217709,5624","0,100000001490116","18,285","129917,176",5
3168.4,"2838558,5179","2284813,5869","5217708,7171","0,100000001490116","18,285","129914,128",5
3168.5,"2838552,1767","2284815,2829","5217709,9015","0,100000001490116","18,285","129914,660",5
3168.6,"2838544,5971","2284824,4138","5217717,1550","0,100000001490116","18,285","129924,183",5
3168.7,"2838539,1304","2284827,1668","5217717,8699","0,100000001490116","18,286","129924,765",5
3168.8,"2838538,3005","2284822,0085","5217712,2222","0,100000001490116","18,286","129914,836",5
3168.9,"2838533,8777","2284822,8037","5217711,7296","0,100000001490116","18,286","129912,986",5
3169.0,"2838531,3272","2284823,7113","5217713,3733","0,100000001490116","18,287","129911,965",5
3169.1,"2838527,2212","2284823,7276","5217713,5194","0,100000001490116","18,287","129909,899",5
3169.2,"2838520,9918","2284826,6537","5217715,2855","0,100000001490116","18,287","129911,225",5
